temperature_celsius,rainfall_mm,sunlight_hours,soil_ph,soil_moisture,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,yield_kg_per_hectare
28.53090587803115,144.21847998337967,4.9280584496719255,6.5004030943953515,0.5441991792596059,48.25039607567697,24.66870187066941,57.532641189667956,5570.97984651871
23.5128154652295,158.5505483689996,5.565144258238146,6.239767221867449,0.43160417586651606,96.08807971924251,42.23488722524587,61.14197547008547,6070.631547482997
23.249277511867867,115.6717359222285,9.437434482127928,6.216941002381457,0.49321719310615086,77.55071901078708,44.93339846809708,59.563298557820985,6148.182951979274
34.82222952561542,154.52888497007706,8.488709606680217,6.15778709267649,0.292798413791215,57.842567109909176,32.58712152805822,45.33358686664745,5796.3898223115175
17.307636835239958,139.59076332740966,9.4081723486515,7.4778574557866255,0.2396103011548295,103.137881210186,60.64130701735327,55.91479339328285,6338.138738922986
19.578575761972104,244.54823874399102,6.947648981449111,6.345851987270484,0.5263823147513333,73.82582256297681,28.440507416114094,75.45226651751074,6360.740162140396
17.881926319429432,127.29858930050682,4.765218118174779,5.917317806905974,0.5013661865004162,79.11935949490392,48.11336111784433,30.851356460922798,5458.758580050366
33.768847179095005,111.05501943116437,6.0421724999974415,5.576632180152942,0.20740343988391596,100.07345576239479,78.11973422617882,55.334903060784725,6300.385698794383
28.14417056201185,219.37391169530432,6.025319039589345,6.1418822825275,0.43874501661409127,95.39105467739654,35.99541865119208,48.45897884231152,6041.942938855973
24.00034651038561,127.40587747896089,4.628039608885773,5.524561168138882,0.5151243013082438,54.46096029086051,66.73736527391391,85.04756258549733,5725.923051802012
31.59511700140889,96.65643482987022,7.207336064767194,6.318531871706487,0.4421098998649585,50.94968576548094,26.1850164422584,46.06957639911936,5473.058934163117
29.755872672198095,54.71949004524528,7.140127922150196,7.397280597851979,0.5715619601286223,110.28986168867229,35.961389158229565,54.82221910596941,5659.886908210114
23.884889521248223,86.57417979996012,4.564075166261047,7.149238961172869,0.25855399013326463,102.33253554579593,65.10128033044026,87.30846271017799,6247.807966729413
20.04820513339979,80.03359179081437,7.066471486390148,7.492329307287969,0.4657798122486759,47.10069903471443,46.67091234494396,74.34784995430438,5345.949069468238
31.188849716680807,156.17728237596015,7.842564524005178,5.90020828127932,0.37649043774234603,78.3858271346383,28.002229273579765,73.6108132531202,6212.855723939882
33.519968751344614,228.32800754678013,6.282813945065673,5.866851276429408,0.5642600150697623,100.54237421991354,49.73556641062784,52.348635874808835,6629.602777227908
32.19226099386877,203.78645700344248,7.145916872544639,5.72831144371368,0.36149771326821634,112.63346714139581,26.372560774407035,41.453682886662044,6343.773014260812
31.217505081232247,106.031438547456,7.193777115081482,6.913217602060699,0.2844963388392769,72.77973489066969,59.56824857509102,58.79771644365756,6035.88694390427
27.579660568268764,147.97989812195402,7.707680445376907,6.1255752808229715,0.3889476069227972,82.28680288061892,29.122139277621322,45.045100315842355,5802.006732842982
29.638893193933203,114.23720085360725,8.542826753844754,5.798456967120401,0.301467228027147,52.46722914313303,33.356186225557565,48.77720932564638,5538.829610335519
28.032178608278663,95.17781212338434,8.252840980617346,5.743341019986872,0.3017911015082871,90.84196993904452,38.40554827899817,83.4251863314816,5812.528768761465
31.16578277236558,111.70390330292126,9.102920580095159,6.89771563495536,0.5849479769061192,70.29250216039424,57.58993053631018,60.068920349005445,6014.667416609517
31.59134151374567,234.93668253156736,4.332977798916375,6.554937414578185,0.4169721557290482,50.371765428813404,24.37248336022151,87.15761584229887,5983.968982277678
27.929462106826072,185.3354236734004,4.633283127850634,7.366998186802638,0.4766215221266197,59.88764510894583,30.640406020016826,54.140584766475385,5724.484406252855
22.379570096355536,164.96158500605628,9.964381930710719,6.296615295935055,0.29898927467747866,41.10293472517641,76.24116624731198,57.223041303709394,6327.394408099844
27.639391091493366,176.28914393866881,5.293068038892455,7.43700526952078,0.5932435252658976,52.310682212692186,38.01584323338493,75.57009174636934,5801.562731459163
25.973835081819782,100.85014859997257,7.9952455306246355,6.115001321706868,0.5252438823349769,64.32985654621513,51.530965346846685,88.34593496949859,6029.936260846331
26.031506484488503,212.06733634541743,8.7959907589949,6.163736195550723,0.3701536280026587,110.87264273824937,72.95908331278213,53.05702998825481,7057.296925475004
17.59745185851137,194.51781594658507,4.780754626476519,6.753077120421433,0.3395756449950824,69.53273744686683,56.83268901791402,30.169503455933263,5937.015458841933
34.96885395376655,198.8488178866608,9.665472422779398,5.700357332447794,0.5433470660812056,58.34489581155403,44.14381758751384,41.729147057862164,5955.661161877623
24.987260401380595,218.34830732839464,6.700566052503979,6.111369303486971,0.3673317513465443,53.21661881413381,40.064257885027715,69.01029578760875,6330.732352867434
25.582012594152975,138.25530050689156,6.152594055016508,5.795278817678829,0.25432633335911026,118.62107355843894,52.28925863710807,65.63833835795538,6298.141249202587
24.556484789957473,126.08448915868075,7.346479806341376,5.763360560299709,0.5351315366926261,48.60645187108741,29.791182162873074,69.80364154669272,5261.161692087006
26.44173318698259,216.90069156232215,9.627561960097566,6.399119277979152,0.2773429305588677,87.95359950322364,43.323960167672524,71.1445318793798,6709.577562006731
28.001534302889446,52.705552005568414,9.497236326525975,6.656769766663876,0.4121040734344562,114.43268250597276,46.789649773167866,85.78225890698829,6307.805486387315
24.29985618816952,117.89460745117385,4.591139312791148,6.69332684019828,0.3110185865962295,85.95442824365118,31.396085521422606,69.52613162328805,5742.1167720150515
21.00776314470805,96.78493647490535,5.3932455833239406,6.754332884985799,0.4740476647237657,64.6969205231822,61.08278706606741,34.75770056979015,5314.139024617662
27.433118578385034,212.5712969509284,5.010492899273212,6.541664354008853,0.5156600279488845,108.15808436382636,40.9163002177076,39.206045052490055,6372.3805588595305
21.547879764598406,85.64721076820436,7.92591952171691,6.413554562218484,0.5833494404605826,68.76656977752725,27.223353044401392,34.07480812046261,5336.222969377076
20.438126688033336,123.9029341848376,9.48730461765431,6.719580647955533,0.5035872390217742,111.93025538201817,53.84234266851656,68.36777985320941,6132.154254509576
28.3536561746374,195.133905653114,4.7293305238689305,6.192336181251255,0.32395035706810177,113.57548461899191,67.04050077627136,32.813880133172304,6446.538939948833
32.44799252609373,76.9989540227372,8.534270374535822,6.815830922096413,0.2595526971785214,108.25132545515454,51.66823736229847,39.16494373814639,6188.787970270923
19.662987009301442,230.0601497987965,9.627698445990411,5.8442257075950295,0.21067931785377236,107.08049050352456,48.20106763813142,43.65123172331958,6445.178871767368
30.228103678137185,142.24022352019267,5.63744587935968,6.492452893652711,0.3035050163748521,48.889888527170754,48.85445797662643,32.52703261489052,5681.4534770306445
25.121158809687916,163.53501112915356,6.129638597466921,6.549301573911333,0.5200836124573588,81.65596234966779,64.4374785300016,47.481918171820176,6234.674649124783
27.270114489245717,113.02378745405571,4.972817827515586,7.03386454063501,0.3659515596359532,49.30028186785803,78.18538195112323,31.875260197252377,5539.395509461553
15.101072613601929,59.80055168065888,4.6879686848963855,6.542764737563687,0.5749065305751341,56.14896517006759,43.372455168159064,55.675745826663125,4986.045226856757
27.44680817392825,192.46359311674644,8.287938184698211,5.724262803175559,0.5172560238601032,43.07496382213523,72.46247995812726,61.108435180285014,6204.061884249595
22.38342280318762,195.33374498430493,6.365427116964488,6.45556895249714,0.32388891687209964,48.44276461281854,50.62420748160717,46.89580197637828,6086.879754446209
31.069607870859286,182.388410516049,6.45603811919477,6.322082602500746,0.315855492346462,97.5693881991079,68.69080596128043,85.27206809194317,7053.558195635885
32.730371768310235,168.2248595546131,4.251004025899855,7.1151926192041755,0.33929800515148756,93.60384116167563,54.72068613526298,88.77222239933118,6748.84565013891
30.498543697600883,181.53704286541696,7.83972546627826,6.752095107357848,0.5206028250697288,65.42433870629077,75.26114709623667,83.1897681834416,6677.056981145782
15.028953023641563,157.61807488028404,8.563017201456374,6.979251860178968,0.336591544184652,79.8554299027623,48.18049911572882,56.0081283115413,5979.495094541422
20.691078312342498,189.8741826867261,8.848053196722265,5.681590358572158,0.5503598111346406,53.53205641805655,44.12894994410625,63.71281066441111,5843.669204119661
26.108992615788235,185.84992015486722,9.627391780190148,7.023275529133202,0.23771447964826375,65.79865952098152,79.03175354465284,37.70084370307815,6296.907321183498
27.51294779963572,70.56997811143664,5.401133766821593,6.3671889801039026,0.3460282202929761,60.38473916079791,50.83472293357275,56.409393962174875,5291.464083195388
17.162877715447593,165.36900862289374,8.500431544622105,6.895183922018927,0.4558906561551923,45.71536540974736,47.703072132313196,81.09796118740184,5877.394938812079
32.57441685177277,204.12542925255798,6.31540081937567,7.425543591249635,0.5199775381184246,62.009480793902156,57.01587535675646,63.973690719713375,6005.13702411202
16.855738463427443,122.02738514495503,9.980522115893214,5.8292383456790695,0.5829525448863953,69.61275955201513,34.67540417214825,43.78376374149456,5407.629631751277
30.069815521290444,200.4419070583052,9.06120183899638,6.093731410862219,0.5314025350350762,92.74882285808367,64.49867692172683,57.10401205337024,6795.539229133528
25.579355019148267,146.08674936818068,9.220817244983799,6.694592781776638,0.2038270338341938,51.21500819003745,47.93848070461833,87.03080436979629,5882.561321487345
24.736388727306426,249.8955430677001,9.608668109983416,6.189781712211041,0.55603961809065,99.46354429187541,52.37509159147278,62.11035502446172,6946.552321136752
28.007612810674047,186.571656907335,8.833694527898386,7.090160965867038,0.3865272296427631,42.798920556159274,43.85382938218953,30.550173010130873,5750.818243238054
26.405463223066413,230.36742192098885,8.281749107255973,6.331610400209085,0.23361028128996889,117.27926013773003,72.49186908191788,69.42148671212064,7211.385505738124
28.193269196344154,249.1492291426118,5.351848111072934,7.238401736563405,0.5619037722773399,106.418375245219,37.97387940902665,77.69875125659766,6666.40723660347
21.06854804314632,147.20508482744359,5.449768952719799,5.935136843414599,0.28577142183221055,59.72566103367389,30.933986882773304,85.56783846915744,5611.218562426805
30.258514888365582,232.37164759721992,5.221996426555785,5.983414961738129,0.26347546504986724,50.166708769713125,42.222349646373715,85.5876785316006,6435.256862025135
33.38168112915335,211.9322214870704,6.79195558778669,6.056290911388899,0.36228530239986323,50.222320004925365,74.93453149423117,41.47323055786823,6323.95297911109
29.19746296167201,200.06928885481133,4.811323637333602,6.217338810769391,0.39291037057256095,116.02890159952014,24.94699392416439,56.92779681531389,6637.539541689823
21.676462633787462,226.3972268457239,7.528505220474759,7.18588522609371,0.5966182560604187,65.63939716865329,23.164782874298954,85.96604177420167,5737.871134542228
21.033787149126645,87.35149381668295,5.675489994996299,7.490359865664054,0.5617853868593714,118.12751912611937,53.37614689121953,39.80862352240017,5998.750421212284
30.973378725116156,130.33487088000186,6.3835583076959335,7.296282514466753,0.4033306391241426,102.5310179894862,30.991699770380947,40.102070435789436,5940.466498271482
16.78988367797012,181.84165937096935,6.660545320440178,6.259946636986999,0.45936216311456873,89.27001953778424,21.92267418312525,52.44276879591146,5827.955049183482
27.023903932990983,149.52838743839413,4.774907343854444,6.934844466602661,0.27799728936624885,104.23206475639756,61.02325464477,43.383120042530024,6501.3331683640845
15.683363063526201,178.66874356003052,7.512284834016698,6.868985700208232,0.49232382043545453,108.15907732993892,58.81961300594493,88.02484360363474,6920.567996341213
31.308699004789823,196.52519177031607,4.447662496996583,6.59326232050496,0.3253626190704622,53.28228981602285,39.9123228010435,88.04115838221196,6282.043863393502
19.69185573236112,126.08006926429076,8.140015281901313,7.055303290258138,0.4924818827921532,117.03252597831131,76.34127704091009,67.3025292569757,6568.327223440628
23.36956728461977,67.90986335804894,6.746468800021669,7.134314566435329,0.21679470983771948,61.62445892102568,54.953748642164335,30.22015585510689,5217.2025620786235
31.69453782860389,205.70924758731186,9.635048231282715,6.524112594445518,0.5953241226781341,89.48876138193839,59.23792519054763,55.46696725922146,7031.635211175987
21.52799190265285,158.0671377497394,9.731945938677484,5.513777283297366,0.5091655251720342,95.81077935636057,37.348015584061976,62.882298095738655,5984.006923225083
17.1107236082849,218.51926426808333,9.275072236494319,7.2181765639504,0.4931112711236047,54.070642432355676,68.20915112326358,37.20298369903704,5987.224445905011
19.06287696697367,200.8097967767195,9.917381318961562,6.307159092397506,0.4568271849893979,74.16224161242071,35.920551105102525,55.402548263739774,6571.2129017944135
21.013603712375225,106.72405894370884,7.468540703805596,5.9411510508944145,0.5046998959453464,55.198508511419185,54.97420404261552,85.02920028138325,5960.819229587475
21.212534535233836,135.9631350027461,4.139118163237377,6.373815301696322,0.4293461696438321,117.52865026571288,29.904274974058918,30.411521009118303,5854.779024728772
22.354268934270607,55.30064689529348,8.822065300705145,7.293469958699121,0.2414725371701882,94.26184213765562,75.02938625935721,76.10283579327131,6125.716519563944
19.553559066022466,183.59437639842227,4.049924569992153,6.019724605141013,0.4345826506076763,44.32202944395108,22.422297492757682,66.56933519202929,5077.687838238291
26.371098985302048,211.79300822328727,5.651301257976686,7.047652192539478,0.4127911861548855,49.191180580357646,50.23620034236296,41.90032364571958,5765.911189682089
29.938810418446344,63.51691794755801,4.146049498094163,7.158829567905971,0.2585387118032678,42.039041872976355,73.4067355770797,86.26279080239715,5703.655824707792
20.511851412290024,79.17619667623143,6.232383353272196,5.907784290958169,0.3425277902784688,61.85834086152953,55.20148107121729,58.45744078272605,5380.691501344962
23.70355630068167,120.17425578462635,6.459076469064386,6.636545836467462,0.4975973067978291,80.62145330165441,60.29658308905357,60.79623412823426,6175.49193121148
29.96009472812993,133.81950318043602,4.614211684462323,7.105538039071686,0.3476970071850575,78.81180558518278,52.88411319779239,67.57863916506389,6199.9429835185165
15.071148771915619,240.27348810646507,5.581236428285265,7.075374906416495,0.3316932997537691,82.75057263287471,51.48863322695473,72.12200294083662,6593.598173846176
23.355252398366844,220.448262173542,6.396422924178219,6.499204789293618,0.5060643779764982,64.7914936184381,21.928557485351078,60.723970636423275,5753.714950297372
30.866827668337912,217.48859601954413,4.907912544405664,6.955010968478471,0.20257260737719307,43.73845282058735,70.40366121015359,31.650140034552685,6161.711704344505
26.62163124792032,204.03599418946672,4.807574997322293,6.2658670422893135,0.3702249765207454,116.58829600016372,56.66083183098773,60.753040918722746,7104.869823435196
29.94442563347129,125.6462930883154,8.038736025603171,7.257490781670538,0.5359266175086521,58.317815010069786,65.68677107477319,81.87493504937049,5844.429540326278
18.214030906635628,101.25062355285522,8.00582529994318,7.232234665262685,0.3090122993778674,102.46478905230256,66.10930690164807,75.65558127445536,6212.1783512623315
29.697587898261887,68.74619716026011,7.647749448196134,6.261921583725548,0.5011800683194804,93.55240238564137,79.58138653543949,38.26619302728035,6044.392406050541
29.849675211235102,203.2947965113711,4.7965635207904675,6.522875734721318,0.20406186065279305,98.57897540606169,33.53553532428515,89.14785264063326,6894.185908182591
26.089808267249403,246.65972672574603,6.757464900515307,7.254283407177085,0.2328312542433106,112.8679971120484,42.852561569637494,31.45248978480171,6388.865211814899
16.201347418400157,181.24340168888523,6.606027730782561,7.159659190722562,0.2448310013972469,104.44260583231792,55.49421912468583,55.54635015049799,6591.6047328473505
25.63346729552118,71.70225200771765,5.882661955931203,6.501296649910329,0.5985181743892052,47.12261691306823,58.65668809144593,53.16085676075649,5447.351849048397
16.381618947283457,109.2843213525841,7.903070384302645,6.571870291763838,0.5245226625528361,44.73157280253663,62.41737198876153,37.00473790547463,5186.789671640074
29.17209219767076,69.15743027381214,5.484699396842895,5.905764444337474,0.33077291441211987,99.53504170433462,70.85401750879703,80.64470336950349,6399.084885654064
19.177280162015133,186.007842617399,7.442386797575894,5.956309421634593,0.4728470778892776,109.95834690372651,68.93127276020937,64.77194286102632,6800.388901581994
16.605734973638846,108.67297044404486,9.068460851051409,5.942875272046011,0.5499699937673085,83.9691059992833,34.45466356541038,86.53626096107232,5814.681214465263
21.93780202274496,123.34433930274626,4.769829324241817,7.198807169839361,0.3320548562741138,81.70307424838519,74.03004199202931,59.28561054010756,6114.561106190202
29.05796968469177,217.64660418154673,9.771233158597337,7.212618696310359,0.5507865917364516,109.45088347316555,53.15674905851631,77.76711385456836,7108.933015211918
15.41529161889532,147.9887816562764,4.422202519199589,6.280490520486427,0.2007522917480197,45.27204042522489,20.26043462679264,50.17672644479495,4865.432639519673
34.38855200129516,96.9018732883687,4.128088981231487,6.186474588537769,0.380258164661306,57.64154021072248,33.57321498800632,79.52864185279877,5613.601751275612
21.566893950454315,72.43381298182092,5.4919031180005256,6.990370647173074,0.43177627306089494,79.84057690894767,59.86499436370544,33.344480807555726,5450.621920738186
28.937205364195563,110.30721661495129,5.945322366024495,5.580271078394623,0.5388860641929404,86.73893713079565,41.68705036203421,34.945953458503524,5536.866227264335
16.632023932457184,131.61827481786105,9.511112658255499,6.955074979706417,0.3243658197330018,57.33876476545131,60.80612615667976,62.89908343437245,5831.463927821474
21.2549968962257,76.49563631926503,6.349158253548867,6.202642707275273,0.360383559972033,92.36511333989185,58.061929166627486,51.582793325103935,5811.226338582151
20.444920092174023,178.62860381150261,4.733222551562196,7.417628895635573,0.525307942632686,70.49498606419284,24.994298028702488,33.76215754498332,5223.2587516799695
19.87596634058047,91.71925405697883,5.778088703737089,6.1145991553898105,0.3979981491774348,89.35762729097274,67.97592543575932,44.23918093321045,5850.622170685642
19.22587897459991,87.2952281358676,4.064445737623518,7.222155114251776,0.4006473427077849,108.94864796078022,47.69330152695089,77.19389956655885,6176.962235536203
16.018589031849995,106.93130543317035,4.183041178479959,6.755821938424465,0.28885933949246223,119.22368990080781,67.67922597321878,85.44945593038551,6598.443425209432
26.930442366054343,104.23191337310521,8.408914098578268,6.507097468600166,0.3118301684900489,65.76335044350307,39.968928042758286,70.12607354791513,5948.257578015782
18.07734781708816,85.8237508051204,5.294323245096854,6.511740907773256,0.3346457842746798,105.41400058784556,28.055535100402693,77.61951606597627,5894.638196053797
30.543063873830924,77.05274924544946,9.238395413488117,7.0020987517290445,0.584100113455198,52.60789892722589,54.34921506590962,62.123896566457105,5863.178113722687
33.57888136867902,240.9996723911352,5.251518911160536,5.535292215362389,0.438089043086699,58.28841593392633,33.142002410392315,70.36625756357103,5909.873652824208
17.452583148931296,168.65183209881127,5.429750675400419,6.958885173537469,0.439989477319779,109.6963830424481,59.95420610240734,51.33823439812566,5986.300263796844
15.659830634039327,63.148425327579226,9.841260591131682,5.817953726268791,0.5403723760868162,86.20909288890776,58.010724029657425,48.51404233330046,5762.5304617765905
23.58515643980403,74.04409625420867,8.827902157863196,6.066065576589045,0.36712543071306525,62.12830886579351,54.21189886650562,62.09421784386049,5689.390840452626
17.812679454029187,176.11608759788714,6.436569880719006,7.230715612637515,0.44095081715604034,110.31539607711497,49.417190762886406,41.217378606161446,6211.3787977273
23.677438539999947,186.00530903937718,9.579171364196927,6.309532208038682,0.21983833762077767,74.23388678677127,27.266774078274103,56.9718694271517,6269.447947033002
31.758527717363148,133.27967048528222,4.757024290565437,7.397155677636045,0.5398662134472978,81.04567625173694,70.80911983896041,33.64976218042735,5861.259563537307
24.860609607117922,51.97146839107105,7.287323287005316,6.216434162940696,0.5698215217302123,67.21889371359907,61.161540918840956,38.39846083594602,5574.550781586478
19.441699752483977,239.2066848713566,6.153802362649366,7.032860747383477,0.35131165123568103,95.69871710459984,53.69956874456061,34.90610766014677,6464.427624441608
19.090101062551632,206.33190716713204,9.216679866925823,6.8034285470723415,0.21622420517846025,53.46273643026716,76.50838218355058,89.81146603991863,6422.560852199889
31.892701586745524,135.60719746632918,7.819858100571722,6.5332138019122405,0.4639137261714319,83.96970001987218,51.888592733407094,68.18859860192867,6208.944051271581
26.8769649065276,50.04929609913604,4.7689189422756755,6.641931988396578,0.2033034977330088,51.471996272560155,75.50714887486475,73.41854382417682,5736.434441530888
24.273525321081916,123.6450586630059,8.079249818837027,5.996516711456068,0.5312696218975037,100.36295193166987,25.17826766820118,62.48855227557307,6225.698885405674
34.97264958944076,67.56411146174182,6.8188658418022445,7.344316724889279,0.21032941892026172,110.40556242274948,46.0111562924933,51.660342314187545,5830.9889586011695
20.008071596658024,120.72057487687779,4.3744380639801195,7.248230622489646,0.556766943769303,74.04236973169611,66.29886460350461,59.72774021242884,5807.572797596532
28.25851687926881,123.77326276368427,7.771529438050838,6.357794341157721,0.27960209900644795,59.06937540688744,51.76432343569199,63.07537442256651,5991.49665698918
27.70253584754483,86.50917755855471,9.390742506280212,5.957463740150557,0.27547239255731737,51.81992234634148,45.57046793899212,49.801463655379365,5471.871496969876
22.161767075450005,62.60047420566992,4.019167900159366,5.658043175121252,0.4265172346031422,105.91493914322464,29.057082850684175,33.72255035044991,5241.774677040299
34.146742094841606,227.09129193230254,6.362147495530243,5.841881790446703,0.5208683397101663,56.95140668266734,76.40647355066912,43.037336510621714,6141.403990677234
24.037860707896222,86.22237549918347,5.230367249132088,7.0411716416201,0.5953461796879406,78.82292290609828,65.08265081513895,31.506307171106098,5495.486707118334
21.78012235845504,111.85844788885211,8.928172988496126,6.017150483145323,0.5519145486877042,109.58235900211805,58.839176163917145,34.403114653643165,6062.664507448838
29.301680540960035,156.3627681911447,9.431077869499852,6.831217142552152,0.5134271329137627,109.35660741175778,48.56724829328371,58.89018277322508,6682.182464756596
30.78912068865659,90.35159794324565,5.939970297791607,5.712471344273821,0.3639203198388567,95.94536692257293,73.83741844502019,31.379929487926134,6041.166386966054
26.64979161692717,178.5879664696151,9.278278122862446,6.789864444453413,0.46934923064722955,97.58225945979734,65.86639655489373,71.69362675740709,6962.785721608296
33.347338887647005,248.63361663723694,7.1224009003793425,5.731624395377209,0.5511401130255553,106.74516088519088,61.722746454780115,65.43957800126184,6998.26695634893
33.665730868094194,50.94784687858409,7.226000721703953,5.7099314508896235,0.37658312667123905,44.61198428951847,68.21491157248886,67.00566374661548,5625.39281971325
16.189111961115458,132.50588959678817,4.207267839458861,6.217851177453142,0.28064179857569344,114.97902821934838,39.0350010136718,35.79953337690778,5764.728273996504
24.71277942162391,177.65343969978144,7.779688007602615,6.04228283575541,0.523863532269128,109.55725203635194,64.95657179740331,49.286427296522376,6784.287049844956
23.02980929477554,77.04130627601084,4.561143590599178,7.117133803368429,0.3974595904742453,100.90798471618646,47.767320959002696,53.46587760442453,5563.7244024978145
16.761997063986,69.21170744413219,9.795106757892373,7.290578702110482,0.46070281563940657,85.32374761387042,46.140479944240084,30.055224092458765,5600.258397751157
15.960806133581354,103.90374403074827,6.420728368371272,7.4097188403376535,0.44684817990118253,85.79601160295837,44.54889193176403,56.397583348527554,5639.537452387051
28.016392523972343,172.7100976539421,7.7356327809674195,5.514235639369573,0.5623575410881264,90.03374761276467,54.83981966582891,89.48282451635777,6619.91072258423
24.49281557131624,206.90238521112323,9.198119164121849,6.967126252754671,0.5245432972212327,98.5302376182264,67.80066425196117,58.25920945212211,6870.660053153172
31.882403045437545,149.6203154082989,7.457511686701476,5.660519444581956,0.5079654661325994,53.297666971520066,54.81618101609886,76.59575401909842,6074.603162705101
15.042714970603244,207.04143202685708,9.196414949052512,5.946768289614137,0.27916106174535793,75.69250191032076,65.2201537601654,54.72534408126444,6620.686437888056
17.188666467258912,147.9162098590568,5.685706059508743,6.101172442126822,0.34019569747200656,59.04176273619307,55.58233591697052,85.06725532874634,6341.863049897519
34.52129876030137,136.9942769009753,6.649922848809982,6.15551901961982,0.20551181367534072,55.96697643812333,59.99102515134815,84.80611000151067,6209.697283727647
30.436241329206787,135.3811355425866,4.87745936444348,6.373683786466692,0.41339264094378547,70.9056014247839,54.444440896236884,73.68586322889115,6441.574520364371
23.43401510652352,138.91828233517631,8.28170522778212,7.22418001178285,0.3654989712675637,99.45302052662723,76.67926295097843,59.21219014889933,6635.480340288927
22.615754385101788,218.21659308290086,7.060511822802324,6.104584876109753,0.39565125403019497,84.30682297878846,40.681203218821196,43.64801620159308,6139.247223498225
26.00532727380798,68.45129854333298,4.848111373381617,6.190058053145796,0.5521529298309171,51.20340419017623,21.80271728410071,37.774006520703544,4704.971072397062
28.74619177156859,84.75233505102008,7.8677682751579106,5.905915287713194,0.5797510398904286,114.03411621109092,47.1374762986607,70.1475276307959,6135.842844976393
15.289153866281602,165.65635230284187,7.836876651374501,5.554279500689318,0.5842225689523732,60.0354097067575,39.33333692549068,31.907444464804723,5433.720386986596
25.302955867866096,185.88856891706894,4.344927614006133,6.297539788031175,0.4843458875006626,116.93790708421787,29.91555208883662,56.77011640077363,6123.910811816532
21.28628998733781,171.38376236149395,4.5468947307902585,6.439258831522297,0.3420462600434898,78.6476189606903,57.71218202818501,79.93329814987408,6281.471410845778
17.72950805063068,51.813293255797774,4.51967694152409,7.464486988590649,0.26120689750500187,113.53971588733523,29.17507424873646,66.18773253602208,5374.053817209536
20.687092035641093,161.3976906267397,5.49724338835134,7.144056708866025,0.5035600310461645,80.23514224192905,28.627784679905574,52.1368401276967,5532.877813565364
